Week,AXP,GE,HD,IBM
242.0,-0.056115702696746615,-0.0954809399720834,0.06575316324358356,-0.03190547876799493
243.0,0.020582908353394554,0.03143556225440264,0.0453949326511405,0.04453566152298544
244.0,-0.0001663201667023084,0.05547144694302989,0.01586781331831178,0.03696072882143663
245.0,-0.008938700342003576,0.06929898612927048,0.01160953831423778,0.021816488072758634
246.0,-0.02025922224732072,0.002674513495814,-0.040524572384335156,-0.01253912965135974
247.0,0.01613897256722941,-0.03423317164224056,0.022885301019757952,0.010169460296037828
248.0,-0.03699198862949321,-0.054527987071176245,-0.008652387486949471,-0.001955717603173741
249.0,0.017593728504209826,0.02536158986297729,0.029577976655206437,-0.0021697296351104855
250.0,0.00291670447830613,0.019724505347778927,0.013963161616920957,-0.062373452540147985
251.0,0.012936350617040786,0.0038986404156540946,-0.015540953462541108,0.010091352239552617
252.0,0.0076654547100325175,0.14224815483893938,0.012300278081649022,0.0005166623726391428
253.0,0.01928090976393551,0.1047335110312101,-0.018722357781033892,0.015159017535978633
254.0,-0.006109662333966237,-0.00043431053885814586,0.01931235316246953,-0.02412768751873918
255.0,-0.014262721447899055,0.0017361115471771554,-0.08485358169378787,0.00022333891773511014
256.0,0.009281391097696504,-0.021929953498577903,0.011581380587465545,0.0008184828761536814
257.0,0.003738322110607213,-0.018783634061844787,-0.02888220992965469,-0.008815237123237483
258.0,0.033591940456433815,0.024538371511260777,-0.0018681991328689737,0.006879560521232085
259.0,0.008463124365837581,-0.027252077382856066,0.03305972204968575,0.010600151142830975
260.0,-0.004781647618802333,0.013495481474885428,-0.005169376223786279,-0.0026580051089012333
261.0,-0.005367635492297766,0.061079509467452046,-0.009189384252465304,-0.015523934257355616
262.0,0.021043377849870513,-0.025382073271416495,0.024376037660904976,0.016825723486756018
263.0,0.032698565294181026,0.011501724239010129,0.033589337404951486,0.011930017102489988
264.0,0.027084441867325823,-0.00807999292785114,0.0003880230275689119,0.01621036787597648
265.0,-0.03955829788581147,0.05966972791299382,-0.017304779647296743,0.02216449573244078
266.0,0.014980408544233156,0.03206290880048352,0.040146357355569574,0.06551664387213384
267.0,0.030113980247784375,-0.0003896356955585042,0.031844807030726154,-0.018086054133272956
268.0,-0.006795210429661389,-0.0454442481194775,0.0009789925317904872,-0.005590324688005355
269.0,-0.2042757596502779,-0.12402186949516425,-0.11841519204436941,-0.14180286507260154
270.0,-0.015482879944771044,-0.1426747677927282,0.04763552053733304,-0.017455157889032888
271.0,-0.08343379545366514,-0.1791317614258553,-0.10530703049143857,-0.16808621974381166
272.0,-0.29439530926452334,-0.18794241982984605,-0.3021292984403184,-0.12320228546827272
273.0,0.1789930182764338,0.15820525773408783,0.22514102884967624,0.12218334230197647
274.0,-0.18765225246738043,-0.12420122604191433,-0.0642479928816527,-0.014375305889269097
275.0,0.25315477152644217,0.056332581767249104,0.12030595139572026,0.13201416474345137
276.0,-0.08139749494166064,-0.04085125524797105,0.03890366695164643,-0.010435741551870055
277.0,-0.04913927522749254,-0.08468648969580497,0.013565639897238434,0.03766323518311884
278.0,0.05972620318491376,0.03596947574036867,0.029111366548386038,-0.023362516162614914
279.0,0.013273535714055637,-0.035173614178265485,0.07006308979470029,0.00947564678551054
280.0,-0.08509324703435714,-0.1334177498037868,0.02152526764905214,-0.050010420574661124
281.0,0.08386330334489447,0.15233084311026981,0.009806036943175405,0.012063692305873935
282.0,0.06150612542913398,0.025434897147822322,0.02756770426006928,0.0539961069985007
283.0,0.1434374518949596,0.18117935221517767,0.02563301110816469,0.055174065509741715
284.0,-0.07620660881064398,-0.08822423341483798,-0.05068166631878546,-0.08020676312464697
285.0,-0.0075039846591942495,-0.00835659459094269,0.017457873012051133,0.004828357512368941
286.0,-0.07702447228560022,-0.09762053893750924,-0.023539182476654357,-0.04423284472908412
287.0,0.009587801155156617,0.05110052330261689,0.03068740668285256,0.020941405314912148
288.0,-0.01140919770519122,-0.015504186535965924,0.0063380211364824305,-0.011260623188955408
289.0,0.020590835739288202,0.051479288994242464,0.04039964046609562,0.05611558740421322
290.0,0.0009450307838298356,-0.03013140430936434,0.018756137518092113,0.005020931050100465
291.0,-0.02078547789381556,-0.12472623913871228,0.00015074998144064787,-0.022592109325459023
292.0,0.06150671167036878,0.05458819028440398,0.023574315816210868,0.015971945566049472
293.0,0.01231801665062434,0.03907046148144755,0.03201896066045783,0.002397891005891886
294.0,-0.043845704687322955,-0.05402548243018977,0.009437379346194883,-0.016663698123384488
295.0,0.06423949556865673,0.04724068444671098,0.010817370961692923,0.015225653615757798
296.0,0.029784121073378713,-0.02994465579599363,-0.05921741384435802,-0.022149478775221398
297.0,-0.021819047394637477,-0.07440779526033604,0.023913984049521907,-0.007219063344989726
298.0,0.000677015355419289,0.14729020879594948,-0.004097549020212339,0.010727695723318872
299.0,-0.07184219151474966,-0.12159463841970879,-0.02390171145309621,-0.03144132570431276
300.0,0.054089091622827504,0.04324132417319537,0.03908329506712631,0.013151766712828611
301.0,0.0452173988027244,0.06961963427776147,0.022926073105925582,0.05852165894235999
302.0,-0.013161199301844853,0.0630297080127074,0.006137127847479205,-0.014818589125867532
303.0,-0.038473756205768865,0.046925499023427214,-0.01601435888911613,-0.08204980273044066
304.0,-0.10112140633029941,-0.02856388149130601,-0.059865434287141264,-0.037233205889793744
305.0,0.05801040999664922,0.08768500449910305,0.06339165536752844,0.020456768268467655
306.0,0.17305782230639874,0.13167782397520042,-0.02469613260783022,0.023819930063069646
307.0,-0.020385557887395975,0.05475051477140847,-0.026839886748507673,0.0007700535139869651
308.0,0.0657029561023801,0.06255140468613483,0.02221091855242027,0.06024218569370029
309.0,0.03864506313258737,0.046082436316656705,-0.04371390101815074,0.0237926480959081
310.0,-0.03872819210723743,0.025409715525367024,0.0016269702221083926,-0.023068156214750262
311.0,-0.023296962140361303,-0.03371617768312137,0.023464554967373003,0.013587165546309517
312.0,-0.00426367150553037,-0.017765778152022328,0.0004799616122844706,-0.010453751983507805
313.0,0.03913196698862069,0.0679231171137824,-0.0067962595275378405,0.030572308741333994
314.0,0.003854833561666887,-0.002206045456767721,0.024249731243372066,-0.0007004709007262097
315.0,0.03206074032512906,-0.017825783952598248,0.02973240274637097,-0.07759967541511109
316.0,-0.08061763111551713,-0.040372455290386786,-0.046743037345218695,0.0019333423413721573
317.0,0.08180607953809253,0.0652405218684011,0.027869523024212414,0.0220920869182021
318.0,0.025871934260097346,0.0293884589994982,-0.003846642530039807,-0.008662348435973518
319.0,0.016984571706401663,0.023570114707111095,0.007285287654841757,-0.014606110351358677
320.0,0.025021906221512978,0.04394523193298848,-0.07763494333421476,0.0005883589158988678
321.0,0.08743670824586608,0.07808096109049695,-0.02067443743984476,0.03134949251869088
322.0,0.007564026068845249,-0.0756952740742938,0.07486571973610043,0.03802982642881766
323.0,-0.05468789573149838,0.05033970245260724,0.051856866424409134,0.010450067803284386
324.0,0.020677296217352783,-0.018677882415408548,0.054250130924388074,0.056188199346454935
325.0,0.006521913078008607,0.021694475954833252,0.013342251553794046,-0.023073095966117264
326.0,0.021956355499318805,0.023075084114764707,0.0350465127281542,0.01785230393195799
327.0,0.015040906662394323,-0.015573173462970593,0.029605697372770287,-0.014331041630862698
328.0,-0.03851985917536136,0.012625492625625744,-0.014137220072907363,0.0633879829236324
329.0,0.05988283946699835,-0.030725534269243494,0.0006483582869647956,-0.003868204703760987
