Date,Week,Day,AXP,GE,HD,IBM
2015-03-30,14.0,1.0,0.004990094162669742,0.006018072325562945,0.0074408361864382695,0.003668816104179204
2015-03-31,14.0,2.0,-0.004493812531318184,-0.001593625835278036,-0.005861014897060011,-0.004809183694034944
2015-04-01,14.0,3.0,-0.0021782313692929435,-0.0036326982431363285,0.0031748889909259726,-0.0017457451905435733
2015-04-02,14.0,4.0,0.0001267025658965017,-0.002416432911628568,-0.004607078229441203,0.002823708461706396
2015-04-06,15.0,1.0,-0.008591357345840503,-0.002407705818026949,-0.010441897182828147,-0.004563506185037694
2015-04-07,15.0,2.0,-0.01582011099536475,-0.0006751792460159289,-0.001392273110386857,-0.000987837334142059
2015-04-08,15.0,3.0,0.00025536261630088573,0.0007990411931327646,-0.0028045592440670646,0.0009254975209429712
2015-04-09,15.0,4.0,-0.000762873527144094,0.00458853672913097,0.001029416308104059,-0.0015458342852584064
2015-04-10,15.0,5.0,0.0016411036947114393,0.05161562010630213,-0.0013099866508082402,0.0004929143661107301
2015-04-13,16.0,1.0,0.0031357818106840544,-0.0166169635773898,-0.0028676969467853614,-0.0007371460497195914
2015-04-14,16.0,2.0,0.004091787522566885,-0.006533598559644134,-0.001662510773613414,0.0020911502792243337
2015-04-15,16.0,3.0,-0.0005033979466990009,-0.0018053805228678372,0.004547847614653417,0.002338894400382756
2015-04-16,16.0,4.0,-0.004271899950477504,-0.004747133252950314,-0.001676890203633723,-0.0032952980329189014
2015-04-17,16.0,5.0,-0.03418277012035144,0.003292485140055713,-0.0042429127560517175,-0.008803036317670718
2015-04-20,17.0,1.0,-0.0012929921635880487,0.002933628799945376,0.007818092415753044,0.009468185463140965
2015-04-21,17.0,2.0,0.0032326917658816413,0.00037002775630353584,0.006272382417771928,-0.0008719313831328311
2015-04-22,17.0,3.0,0.0011634672632980494,0.002624181449681068,-8.836654448387604e-05,-0.0007300602623950946
2015-04-23,17.0,4.0,-0.003959895319492586,-0.004469281182297143,-0.0006199902771556054,0.0
2015-04-24,17.0,5.0,0.0017900529009510183,0.0014886493258996056,-0.002546206213411545,-0.00017621662943188087
2015-04-27,18.0,1.0,-0.002438869060752986,0.00520640819057375,0.00403792683478941,0.007042695932581275
2015-04-28,18.0,2.0,0.0024486126030280023,0.001486436542734152,-0.004859183501525044,0.0019902833942210146
2015-04-29,18.0,3.0,-0.00452752859288741,-0.008142161932025882,-0.0038961676614346946,-0.003973858427240699
2015-04-30,18.0,4.0,-0.0015566224442954634,-0.0018467225931646629,-0.0010127515481465211,-0.0006305351159004284
2015-05-01,18.0,5.0,0.0054088992139882065,0.0,-9.347104741104361e-05,0.011786358755673097
2015-05-04,19.0,1.0,0.0010290713539993655,0.0021961941477432476,0.004419040926204659,0.005174209543132086
2015-05-05,19.0,2.0,-0.004353957447986774,-0.0018325092172269733,-0.006289042284478286,-0.0027046484621433596
2015-05-06,19.0,3.0,0.011116194452060796,0.001484781267579224,0.0008323699902547229,-0.0014451287234212957
2015-05-07,19.0,4.0,0.0010270895754624031,-0.0020076955943263515,0.00036910584529059614,-0.0024733538314102173
2015-05-08,19.0,5.0,0.0077465623273355304,0.007733420975895993,0.021131029473801986,0.011105733820684006
2015-05-11,20.0,1.0,0.002907530017443003,-0.0036616664859630385,0.00026677337759926375,-0.00046323104476301684
2015-05-12,20.0,2.0,-0.006922184836419437,-0.0037216269229946885,-0.006094847225997862,-0.0037466382663371924
2015-05-13,20.0,3.0,0.0061154558085160775,-0.0001849283407951765,0.0034600575707746787,0.0033361653371271243
2015-05-14,20.0,4.0,0.006116990548446184,0.004034481907434327,0.006004947464171671,0.006421960802126692
2015-05-15,20.0,5.0,0.0021033103949534664,0.0007299270397075811,-0.00107315338505249,-0.00028731504291899384
2015-05-18,21.0,1.0,0.0008723285493042542,-0.002568337496927067,0.0027316402411302386,-0.0009528897823369224
2015-05-19,21.0,2.0,0.0027404102850091976,-0.002200220909602535,0.01623229078528148,0.0008956043760992842
2015-05-20,21.0,3.0,0.0020870426825415167,0.0007312614585461406,0.0003559985797653498,0.0001153070050284353
2015-05-21,21.0,4.0,-0.005448929890569387,0.0,-0.0010710461573669111,-0.0012093640795579415
2015-05-22,21.0,5.0,0.0011135169724641166,-0.00144352244481614,-0.0016077173880968524,-0.0021371849289997307
2015-05-26,22.0,2.0,-0.0014781968693107835,-0.0059788202377466584,-0.00240953219964756,-0.000929206176388442
2015-05-27,22.0,3.0,-0.00037404152296953034,0.0014519058811894754,0.0006308295617658759,0.004514151004306635
2015-05-28,22.0,4.0,-0.003752349618550464,-0.0005453058391964846,-0.002500671125405317,-0.0028514087229577515
2015-05-29,22.0,5.0,-0.00037474236900958516,-0.004716134262799561,-0.0017841217935014426,-0.0034417417669994994
2015-06-01,23.0,1.0,0.0035087755296792705,-0.0011003118660082678,0.005372986867096723,0.003117374521145993
2015-06-02,23.0,2.0,-0.005679323651810801,-0.0014678901718289325,-0.007010004440621337,-0.003236343993966902
2015-06-03,23.0,3.0,0.0042431113205166505,0.0032852739896942667,0.001701670734390017,0.005115702215939929
2015-06-04,23.0,4.0,-0.007095318246296143,-0.005459522204898982,-0.005315391678497321,-0.0028860048891349867
2015-06-05,23.0,5.0,0.004524894598289724,-0.0007334067068747942,-0.0003587765757383549,-0.0014255169912209499
2015-06-08,24.0,1.0,0.0005037149080187885,0.0003662332946995905,0.0007246377128682905,-0.0023922025641674033
2015-06-09,24.0,2.0,0.004316981530465058,0.0014673516939497444,-0.0006368557736971967,-0.0008468425379061704
2015-06-10,24.0,3.0,0.002145517324573875,0.0010974941654008357,0.005100193204840125,0.004756895918590736
2015-06-11,24.0,4.0,0.0016196353132522303,-0.0014498009063576881,0.004496814844461887,0.003960869474389137
2015-06-12,24.0,5.0,0.001741943951735271,-0.004003645020347581,-0.0032400352347654784,-0.004864746186279724
2015-06-15,25.0,1.0,-0.007445299077893509,-0.008061604671026843,-0.0025355442362547404,-0.010349692239511838
2015-06-16,25.0,2.0,-0.0012629453560486328,-0.0007350239213683204,-0.0011821944722455948,-0.0012634240467719062
2015-06-17,25.0,3.0,0.0032700318410763428,-0.0011031440721573171,0.0,0.0
2015-06-18,25.0,4.0,0.0009953963743364355,-0.006991748813422911,0.005413221446658325,0.0027497177944665104
2015-06-19,25.0,5.0,-0.0027278380213286288,-0.002560820861673704,-0.0038518433434691374,-0.0012492194004319278
2015-06-22,26.0,1.0,0.006341333031150727,0.002933628799945376,0.006906960957182791,0.004543560156926172
2015-06-23,26.0,2.0,0.0,-0.0007291287235161682,0.0019438069382434944,0.0027385859825821888
2015-06-24,26.0,3.0,-0.004310616934021522,0.00108833676623211,-0.0022105318696764285,-0.0032665210930893454
2015-06-25,26.0,4.0,0.003215039247644066,0.00036663611776433327,0.007535162641896178,0.0030479629154535133
2015-06-26,26.0,5.0,0.002000750948773185,-0.0003698908864070087,0.004532736730143026,-0.0009029889545938801
2015-06-29,27.0,1.0,-0.00879734214652749,-0.007035763146840791,-0.01013197982214348,-0.008678028790326576
2015-06-30,27.0,2.0,0.004359540178119773,0.007854912277640142,0.006492943723485573,0.006116975275957953
2015-07-01,27.0,3.0,0.011767851329671756,0.004133013585689906,0.010921243631916768,0.008080732081650608
2015-07-02,27.0,4.0,0.00280147897472541,0.0,0.002760833565541776,0.004425993219687047
2015-07-06,28.0,1.0,-0.008926623832784739,-0.007878487572079939,-0.011459633641704683,-0.003643654969398933
2015-07-07,28.0,2.0,0.0001288742833149778,0.0015186031771900596,0.0037651321933447374,0.0013954196106249525
2015-07-08,28.0,3.0,-0.004005432062234122,-0.015215204135341172,-0.006246116496952932,-0.007233414513096931
2015-07-09,28.0,4.0,0.009571960580728504,0.011334287123900758,0.012351360815434531,0.010302770439360254
2015-07-10,28.0,5.0,0.011199491978543512,0.014119677430873487,0.01444004055081817,0.011106841942505214
2015-07-13,29.0,1.0,0.008501919045983634,0.008526816229161798,0.009766475940440916,0.005733070346050836
2015-07-14,29.0,2.0,0.0,-0.0032169580207823205,-0.002527344584634353,0.0031239894552835636
2015-07-15,29.0,3.0,-0.0015207201004422317,-0.00037516413870917245,0.0,-0.000593260577438363
2015-07-16,29.0,4.0,0.006095256966163477,0.007067167223092573,0.001383006530406815,0.0055021585340295255
2015-07-17,29.0,5.0,-0.00038005954723650804,0.007004636934963709,-0.0019195538570158314,-0.004689065505080603
2015-07-20,30.0,1.0,0.00088344802868426,-0.0029444261243146675,-0.019851549607558975,0.0026628090987233866
2015-07-21,30.0,2.0,0.00012611135649455874,-0.005544275891230452,0.0002645852641443156,-0.05291989188976453
2015-07-22,30.0,3.0,-0.001521491354752917,0.0024192809790012045,0.0017551562206485015,-0.0014731159059746708
2015-07-23,30.0,4.0,-0.015569482450146055,-0.0018793465407416353,-0.0001740492563787283,-0.0002495788370101964
2015-07-24,30.0,5.0,-0.006123398717905999,0.0011413354862703858,-0.0010478519994756073,-0.0027242912025959073
2015-07-27,31.0,1.0,-0.005284028146605267,-0.006623830959048598,-0.002732844297920637,-0.004831078819248675
2015-07-28,31.0,2.0,0.004395026053097432,0.007674634753108666,0.008191352447341808,0.005578727603527354
2015-07-29,31.0,3.0,-0.003066873528583876,-0.001341381824201336,0.0033902757730598144,-0.00012499218815106326
2015-07-30,31.0,4.0,-0.0009250083249583985,-0.0022874581075990807,-0.006638813881708494,-0.003044520665372996
2015-07-31,31.0,5.0,0.0018372708580259715,0.004200884543367128,0.004711534821892811,0.002172227386346062
2015-08-03,32.0,1.0,-0.0011835099021003039,0.0,0.003666287092632705,-0.00241180043316772
2015-08-04,32.0,2.0,-0.000263192526851467,0.00173829111854016,-0.002141420151055678,-0.0006933720218537774
2015-08-05,32.0,3.0,0.008809471212146277,0.006923104574618435,0.006191445078520929,0.009409308156291327
2015-08-06,32.0,4.0,-0.0008599874839552353,0.001913876182283976,0.0036374442677390654,-0.004698421341595138
2015-08-07,32.0,5.0,-0.0005333333459752179,-0.003462207728470861,8.579640518333784e-05,0.00031970331804628447
2015-08-10,33.0,1.0,0.001494663627909922,0.005028051590820677,0.005203679901717536,0.009878841004696035
2015-08-11,33.0,2.0,-0.012007323812397433,-0.008803884615328028,-0.008541220356705142,-0.005435317278543585
2015-08-12,33.0,3.0,-0.008638829487532742,-0.007411775689259589,-0.00930318663037929,-0.008456846502049404
2015-08-13,33.0,4.0,-0.0023487247338487816,-0.0030995762901644677,0.005168845978155145,-0.0005764981103201891
2015-08-14,33.0,5.0,-0.002976561790876476,-0.007388717261934182,0.0024338059095218227,-0.0007738940151498033
2015-08-17,34.0,1.0,-0.006694793167741111,-0.005382558170154293,-0.005778668565780546,-0.0030868191713058868
2015-08-18,34.0,2.0,-0.00024688310210573293,-0.0015267178537999079,0.01705762977859058,-0.004746336920072619
2015-08-19,34.0,3.0,-0.005677625718229557,-0.0061586029912069785,-0.0017929915153898704,-0.00423919961715223
2015-08-20,34.0,4.0,-0.011674250818174836,-0.008587094139932715,-0.006211200092640636,-0.007823235675698714
2015-08-21,34.0,5.0,-0.0082882208601022,-0.011976191046715762,-0.008241461840028006,-0.00941013096607814
2015-08-24,35.0,1.0,-0.04820690372711679,-0.08166938554341321,-0.054210699469009554,-0.034377529325327706
2015-08-25,35.0,2.0,0.025136923458467877,0.03458557964977995,0.037681066967688484,0.022366138951016145
2015-08-26,35.0,3.0,0.02624469317141616,0.021223207451105702,0.02702867238791942,0.020614949645344282
2015-08-27,35.0,4.0,0.005400078976999118,0.017341475036487173,0.015664775699461744,0.010443605026096788
2015-08-28,35.0,5.0,-0.0036510667758507965,-0.0032051309489483358,-0.0018715445701044122,-0.006613155891717341
2015-08-31,36.0,1.0,-0.004974483356547764,-0.006782391848316504,0.0002553082861406893,-0.0006087456645760861
2015-09-01,36.0,2.0,-0.024272395928298173,-0.02283018032021737,-0.02090184936381987,-0.020006812553766917
2015-09-02,36.0,3.0,0.007529953556633902,0.011661939747842957,0.01615061876304772,0.01376168507268153
2015-09-03,36.0,4.0,-0.0001334311830655221,0.007296343678506781,0.0049695929541665644,0.007281752310058256
2015-09-04,36.0,5.0,-0.01688142983706547,-0.014802901881295811,-0.01294795818855499,-0.007936549595736303
2015-09-08,37.0,2.0,0.015402434004264021,0.021852034216407468,0.011288761771038224,0.016146076281350244
2015-09-09,37.0,3.0,0.004495578112161603,0.008778986949696881,0.0067634348827627,0.010677219964656912
2015-09-10,37.0,4.0,-0.0014652017273279918,0.0,0.00026319252685147855,0.0022034023925234653
2015-09-11,37.0,5.0,-0.0030587163949523464,0.001620089459253254,-0.005783402029658459,-0.0013695818069064823
2015-09-14,38.0,1.0,-0.004248545955085021,-0.000801282094154135,0.00034656039161628664,-6.788635826235978e-05
2015-09-15,38.0,2.0,0.002923978691435282,0.004832872878232523,0.002437751511939885,0.0036307626800767263
2015-09-16,38.0,3.0,0.0,0.008852226587351113,0.0012903782598257538,0.002503301311747956
2015-09-17,38.0,4.0,0.0010341262555513561,-0.014961903511197904,0.003136792025632085,0.0003370067096228698
2015-09-18,38.0,5.0,-0.013193320492709739,-0.006731365745768467,-0.011001774011083772,-0.014276245185824288
2015-09-21,39.0,1.0,-0.0006581112445491904,0.002816336603039497,0.0065755557916638025,0.005930233901175707
2015-09-22,39.0,2.0,-0.01946405476680382,-0.014434893783602515,-0.010953578834378828,-0.010156551760192154
2015-09-23,39.0,3.0,0.0007924977300256903,-0.0031923410989732072,0.0029328063806172686,-0.0009700665949186647
2015-09-24,39.0,4.0,-0.00796922799078743,-0.010395935291122774,-0.007256424377119949,-0.00768858194453613
2015-09-25,39.0,5.0,0.005736791132039773,0.004406175764676037,0.005999846574880743,0.0077220460939103185
2015-09-28,40.0,1.0,-0.008425325667221793,-0.010475518840439457,-0.011015601921505677,-0.005864310158794025
2015-09-29,40.0,2.0,-0.0005452562839559072,0.0024650793090829765,0.0008755034703865303,-0.002949026150725911
2015-09-30,40.0,3.0,0.010073594578773748,0.008110344537453863,0.013114653486576066,0.01096724345400383
2015-10-01,40.0,4.0,0.001078603313413827,-0.00039674668245091117,0.0068236066966402146,0.00248190406615234
2015-10-02,40.0,5.0,-0.015406944612781614,-0.01278994253363609,-0.012032805259471514,-0.017280564880369942
2015-10-05,41.0,1.0,0.011625707207394233,0.03242275512019402,0.006434156975070606,0.010598130991823504
2015-10-06,41.0,2.0,-0.0006471235584661292,0.005945762592380577,0.0013416067751030314,0.0
2015-10-07,41.0,3.0,-0.003255423149775961,0.007299302481611535,0.006968997021914021,0.008665304559680705
2015-10-08,41.0,4.0,-0.0024644931080786132,-0.00397327595136039,0.0005015883736663235,6.662891030874361e-05
2015-10-09,41.0,5.0,0.002734015067731588,-0.0010712373814988035,0.00016522098344066356,0.000590803181264126
2015-10-12,42.0,1.0,-0.0019421252948551373,-0.0035714323675972446,0.0013178488028691272,-0.0024310928889355143
2015-10-13,42.0,2.0,-0.006228124452839878,-0.0035676099202751666,-0.0013956736389748026,-0.0021869520628641074
2015-10-14,42.0,3.0,-0.0024834990870702916,-0.005386976575463616,-0.002716162828777589,-0.0006018658020986734
2015-10-15,42.0,4.0,0.010706460803225687,0.007220247973487097,0.00307219903697028,0.007508091480717584
2015-10-16,42.0,5.0,0.0065595299332553625,0.02085986897435926,0.0074410580877236,0.0036575269368940722
2015-10-19,43.0,1.0,-0.002984883145362615,-0.0058888764801391024,-0.0003259452440851397,-0.0008650231766723427
2015-10-20,43.0,2.0,0.0015568243933190642,-0.007570163530604173,-0.000649878170719787,-0.04661829090400049
2015-10-21,43.0,3.0,0.003890046399266483,-0.0006944444723525925,0.003493240483077198,-0.002206014059547115
2015-10-22,43.0,4.0,-0.04807137431916204,0.0013845623534108342,0.004855164093141772,0.005731485705777234
2015-10-23,43.0,5.0,0.004678049257712299,0.003035927445653687,0.004891553797392657,0.006225808709533427
2015-10-26,44.0,1.0,-0.01963369546781499,-0.00033892560907398137,0.0026434909454175065,-0.000138255219354577
2015-10-27,44.0,2.0,-0.0028345837971265634,-0.00628132105132321,7.999680017073643e-05,-0.003556861161756717
2015-10-28,44.0,3.0,0.004448345948154166,-0.0046058106368461835,0.0016854612922961776,-0.00014508523783160262
2015-10-29,44.0,4.0,-0.0013444476346173035,-0.007853890465005784,0.00016142050075411044,-0.001136605933259698
2015-10-30,44.0,5.0,-0.0024271447242191725,-0.00375491139252777,-0.002754376336303771,-0.0014950346286599526
2015-11-02,45.0,1.0,0.0015005800510327358,0.000725902657223112,0.00016177303278835042,0.003846980593905577
2015-11-03,45.0,2.0,0.000608498717264508,-0.004779797423761451,-0.0016906174779074388,-0.0032470457245504084
2015-11-04,45.0,3.0,0.0009452434705556555,-0.0010143703321172806,0.0008754825661663341,0.004711185453260001
2015-11-05,45.0,4.0,0.0002700148524573499,-0.0023708732528161976,0.003423979138406367,-0.0005650116683963743
2015-11-06,45.0,5.0,0.008756033580540487,-0.008119124438504129,-0.004940642769784654,-0.009621672561947825
2015-11-09,46.0,1.0,-0.003909678050575979,-0.006364114596567191,0.00039721946897664396,-0.0029694028698860797
2015-11-10,46.0,2.0,-0.0017722041309294015,-0.006060624611690958,-0.002706252770060364,7.390709881041194e-05
2015-11-11,46.0,3.0,0.0035388630916504387,0.0039774662977241524,0.001674441247583413,0.004713515870662685
2015-11-12,46.0,4.0,-0.002747254475138807,-0.008845266514966334,-0.004098531071748025,-0.004937731626470055
2015-11-13,46.0,5.0,-0.004735384893353099,-0.01132967800414277,-0.006154862319507039,-0.0018060054573940628
2015-11-16,47.0,1.0,-0.005774257294359294,-0.011299555253933394,-0.0013335557902284302,0.0003794634432507961
2015-11-17,47.0,2.0,0.004734066207030467,0.006234638735116478,0.03321969550986679,0.0039541962216969465
2015-11-18,47.0,3.0,0.004631262224910701,0.00099222763225704,0.00047517225888138627,0.00751911229131257
2015-11-19,47.0,4.0,-0.0011097240700501496,0.0036273741339995567,0.0007899518540185264,0.00029455081214425195
2015-11-20,47.0,5.0,0.0030199062072329076,-0.0065898096790555525,0.004247292840782482,0.004015043536587507
2015-11-23,48.0,1.0,0.00013809293676587985,-0.0029368596733097135,0.0006142506335638859,-0.000288766967065747
2015-11-24,48.0,2.0,-0.0061094330545514285,-0.006899978089996664,-0.006203681569466554,-0.0055742715011974425
2015-11-25,48.0,3.0,-0.0019561274925491102,-0.0013050572814763647,-0.0002245593033127523,-0.002671385293208721
2015-11-27,48.0,5.0,0.0013937284486036615,-0.003959094580806972,0.000668126671971806,-7.246114274390209e-05
2015-11-30,49.0,1.0,-0.001526823809691874,0.0,0.0035550326287228234,0.0023820706394926923
2015-12-01,49.0,2.0,0.0015338495651727546,0.0013346681994592265,-0.004713284452098202,0.001003512377240109
2015-12-02,49.0,3.0,0.0004155988145987978,-0.0016597514183642856,0.0,-0.0003539196639314688
2015-12-03,49.0,4.0,0.003226035478971841,0.002997504325986143,-0.001795198327883535,-0.000214722829440422
2015-12-04,49.0,5.0,-0.00021298498536373743,0.001997337548161989,0.004191280664098471,-0.004002240825175249
2015-12-07,50.0,1.0,-0.0038052332576341695,-0.003286233650818758,-0.003948598909454001,-0.0014255169912211724
2015-12-08,50.0,2.0,-0.00782198398972965,-0.009762632349100945,-0.00967495453177639,-0.009936002255436279
2015-12-09,50.0,3.0,-0.006601631323540931,-0.006973297392317666,-0.004794375802843936,-0.005664503163599398
2015-12-10,50.0,4.0,-0.0017191981311808614,-0.0021344725286325697,0.0019688026956229663,0.002704185824757483
2015-12-11,50.0,5.0,-0.01349625654401108,-0.012475539348593101,-0.009093038329341465,-0.012259786529839991
2015-12-14,51.0,1.0,0.0020310466868817163,0.0,-0.0002299643565383775,0.005632565102637931
2015-12-15,51.0,2.0,0.01298719552681133,0.004284073120025317,0.00234431233769284,0.010020930142910344
2015-12-16,51.0,3.0,0.009785230173128549,0.004114216286366516,0.005241380832112598,0.009820991704182899
2015-12-17,51.0,4.0,0.002965475589857726,-0.0009688358581175438,0.0012031885945418825,0.00021540118553946684
2015-12-18,51.0,5.0,-0.006057128412278335,-0.007224990377933568,-0.0038888302468823507,-0.003663276131215088
2015-12-21,52.0,1.0,0.00528946281739814,0.002306806097915092,0.008484019245698004,0.005247416053919935
2015-12-22,52.0,2.0,0.0018982264588646275,0.0036130766846641394,0.001978390540282915,0.002874306434043287
2015-12-23,52.0,3.0,0.0026105888647950087,0.001965280684953823,0.006046424588329535,-0.001305388538404304
2015-12-24,52.0,4.0,-0.003292537510300305,-0.003559298370129515,-0.0006764628767110602,-0.010896699095981099
2015-12-28,53.0,1.0,0.0035798706520939467,-0.0009745006455783114,-0.009493026914259104,-0.0028300878800142813
2015-12-29,53.0,2.0,0.006858149469454038,0.004036495349052121,0.0,0.0046417257695040405
2015-12-30,53.0,3.0,-0.002839297762069594,-0.0012795907056251928,-0.0006735266858915648,-0.00100250634962559
2015-12-31,53.0,4.0,-0.0018551557229257228,-0.005815848380003199,-0.0020267994777471935,-0.006263293935350282
2016-01-04,53.0,1.0,-0.020927954616051098,-0.0189709783517864,-0.01646504152257139,-0.013095991387164864
2016-01-05,53.0,2.0,-0.00415122908964106,-0.001954398016233103,0.0014493308917874414,0.005941265138491296
2016-01-06,53.0,3.0,-0.019880767088307508,-0.015402565683278826,-0.017008527531858473,-0.01073249634239561
2016-01-07,53.0,4.0,-0.01753606859451596,-0.020054393377085485,-0.020416055823111304,-0.010296149091221767
2016-01-08,53.0,5.0,0.006713006241641399,0.0068752419324594315,0.007780904678819845,0.004134567062614902
